,pid,act,start,end,duration
5050,990,home,0,375,375
5051,990,shop,375,420,45
5052,990,work,420,930,510
5053,990,leisure,930,990,60
5054,990,home,990,1440,450
5055,991,home,0,375,375
5056,991,work,375,990,615
5057,991,shop,990,1005,15
5058,991,home,1005,1440,435
5059,992,home,0,390,390
5060,992,shop,390,450,60
5061,992,education,450,555,105
5062,992,work,555,1080,525
5063,992,leisure,1080,1155,75
5064,992,home,1155,1440,285
5065,993,home,0,405,405
5066,993,shop,405,450,45
5067,993,work,450,975,525
5068,993,education,975,1080,105
5069,993,home,1080,1440,360
5070,994,home,0,390,390
5071,994,work,390,990,600
5072,994,home,990,1440,450
5073,995,home,0,375,375
5074,995,work,375,780,405
5075,995,education,780,915,135
5076,995,shop,915,960,45
5077,995,home,960,1440,480
5078,996,home,0,390,390
5079,996,shop,390,420,30
5080,996,work,420,930,510
5081,996,leisure,930,1005,75
5082,996,home,1005,1440,435
5083,997,home,0,375,375
5084,997,shop,375,390,15
5085,997,work,390,825,435
5086,997,education,825,1020,195
5087,997,home,1020,1440,420
5088,998,home,0,375,375
5089,998,work,375,975,600
5090,998,shop,975,990,15
5091,998,home,990,1440,450
5092,999,home,0,390,390
5093,999,work,390,810,420
5094,999,education,810,930,120
5095,999,leisure,930,1050,120
5096,999,home,1050,1440,390
